p_C0_1,p_C1_1,p_C1_2,p_C2_1,p_C2_2,p_C2_3,p_C2_4
0.17400588839206552,0.707015408881032,0.17401070866764304,0.7070286080974646,0.17401989491294736,0.7070286472965267,0.1740199217202497
