p_C0_1,p_C1_1,p_C1_2,p_C2_1,p_C2_2,p_C2_3,p_C2_4
0.2449345989990986,0.8400216274554001,0.31454804095596917,0.9158037703573946,0.4878335352535455,0.9159514840103662,0.488307171154174
