p_C0_1,p_C1_1,p_C1_2,p_C2_1,p_C2_2,p_C2_3,p_C2_4
0.04396987351645755,0.7758962192835703,0.044225741596356796,0.7777729176059712,0.04470058232763283,0.777932167186283,0.04474264916853203
