sites,transfer,base_delta,sensitivity_delta,base_pee,sensitivity_pee,base_price_emissions,sensitivity_price_emissions,year,base_z_share_pct,sensitivity_z_share_pct,diff_z_share_pp,base_capture_gt,sensitivity_capture_gt,diff_capture_gt,base_net_transfer,sensitivity_net_transfer,diff_net_transfer
1043,0,0.02,0.03,6.8,4.9,6.8,4.9,27,19.17443336306592,20.146942319181388,0.972508956115469,-10.469942101142749,-11.35550788738513,-0.8855657862423811,0.0,0.0,0.0
1043,0,0.02,0.03,6.8,4.9,6.8,4.9,28,19.237738829967547,20.226622926211103,0.9888840962435559,-10.38786571132053,-11.400054505127713,-1.0121887938071836,0.0,0.0,0.0
1043,0,0.02,0.03,6.8,4.9,6.8,4.9,29,19.297071058990415,20.3009523861459,1.0038813271554865,-10.351099286067011,-11.422149127425484,-1.071049841358473,0.0,0.0,0.0
1043,0,0.02,0.03,6.8,4.9,6.8,4.9,30,19.353188161840272,20.372773631946405,1.0195854701061329,-10.310504639675884,-11.473729155465577,-1.1632245157896932,0.0,0.0,0.0
1043,0,0.02,0.03,6.8,4.9,6.8,4.9,31,19.407053825802983,20.442010313046033,1.0349564872430506,-10.336714342436977,-11.485507107140023,-1.148792764703046,0.0,0.0,0.0
1043,0,0.02,0.03,6.8,4.9,6.8,4.9,32,19.45897791820736,20.508604696375503,1.0496267781681432,-10.27670221528669,-11.49965090719715,-1.2229486919104602,0.0,0.0,0.0
1043,0,0.02,0.03,6.8,4.9,6.8,4.9,33,19.508038985176857,20.57262243276515,1.0645834475882943,-10.219076380631094,-11.490020443795942,-1.2709440631648476,0.0,0.0,0.0
1043,0,0.02,0.03,6.8,4.9,6.8,4.9,34,19.55427918579325,20.63283668937066,1.0785575035774109,-10.162998196332268,-11.473616855656616,-1.3106186593243478,0.0,0.0,0.0
1043,0,0.02,0.03,6.8,4.9,6.8,4.9,35,19.597978544981665,20.689345983236276,1.0913674382546112,-10.102492037445614,-11.464457243214582,-1.3619652057689677,0.0,0.0,0.0
1043,0,0.02,0.03,6.8,4.9,6.8,4.9,36,19.63932915692455,20.742304633708606,1.1029754767840565,-10.035282425493193,-11.450401604279165,-1.4151191787859716,0.0,0.0,0.0
