p_C0_1,p_C1_1,p_C1_2,p_C2_1,p_C2_2,p_C2_3,p_C2_4
0.04245841675625408,0.7674571876658395,0.0422273637741993,0.7665434993481014,0.04202976384012129,0.7666243173644443,0.042045496219872476
