p_C0_1,p_C1_1,p_C1_2,p_C2_1,p_C2_2,p_C2_3,p_C2_4
0.18020587425348863,0.7181025003804581,0.18197663191101418,0.7233418492313309,0.185935998168554,0.7234361905997084,0.18600454295684898
