10th_percentile,50th_percentile,90th_percentile
6.2005861499999995,6.228403800000001,6.25885265
0.0108821424,0.025308345500000003,0.039517270300000004
-0.0723322454,-0.063638589,-0.0550865769
0.0686350876,0.093251179,0.11892335000000001
-0.21949484400000002,-0.19285417500000002,-0.167319074
0.120344723,0.14390614000000002,0.167250537
