10th_percentile,50th_percentile,90th_percentile
3.96421117,4.04273265,4.12240526
-0.6824975950000001,-0.509434365,-0.3242713129999999
-0.564563564,-0.40885717,-0.24276432599999997
-0.626471824,1.25916555,3.2318121100000003
-3.4177971200000004,-1.42580725,0.46698276400000027
-0.185366604,-0.12084216,-0.053402687499999976
-0.07307098479999999,-0.025840574999999998,0.02218337390000007
0.44787563700000005,0.49107922,0.532456958
