p_C0_1,p_C1_1,p_C1_2,p_C2_1,p_C2_2,p_C2_3,p_C2_4
0.2257084594678436,0.976146848275091,0.35394449497778085,0.9937962909990915,0.6831331276765809,0.9938332240374379,0.6844334912399632
